Model name,Wins,Points
ga_generation_18_nn_25.keras, 4, 773
ga_generation_17_nn_15.keras, 0, 573
ga_generation_18_nn_16.keras, 2, 677
ga_generation_19_nn_15.keras, 1, 613
ga_generation_19_nn_31.keras, 2, 604
ga_generation_19_nn_23.keras, 2, 611
ga_generation_18_nn_22.keras, 2, 594
ga_generation_18_nn_14.keras, 1, 605
ga_generation_19_nn_19.keras, 3, 709
ga_generation_19_nn_24.keras, 1, 610
ga_generation_19_nn_27.keras, 3, 607
ga_generation_19_nn_26.keras, 1, 529
ga_generation_18_nn_20.keras, 4, 604
ga_generation_19_nn_11.keras, 2, 603
ga_generation_19_nn_22.keras, 3, 685
ga_generation_19_nn_18.keras, 1, 634
ga_generation_17_nn_30.keras, 1, 579
ga_generation_19_nn_10.keras, 1, 578
ga_generation_19_nn_30.keras, 0, 627
ga_generation_19_nn_28.keras, 1, 619
ga_generation_19_nn_32.keras, 2, 600
ga_generation_18_nn_25.keras, 2, 613
ga_generation_18_nn_17.keras, 0, 508
ga_generation_19_nn_16.keras, 3, 708
ga_generation_19_nn_25.keras, 3, 735
ga_generation_19_nn_21.keras, 2, 694
ga_generation_18_nn_27.keras, 1, 606
ga_generation_19_nn_17.keras, 3, 549
ga_generation_19_nn_14.keras, 2, 645
ga_generation_18_nn_19.keras, 3, 623
ga_generation_19_nn_13.keras, 1, 566
ga_generation_19_nn_29.keras, 2, 683
ga_generation_19_nn_9.keras, 4, 657
ga_generation_19_nn_20.keras, 2, 589
ga_generation_19_nn_12.keras, 1, 651
ga_generation_19_nn_25.keras, 0, 667
ga_generation_20_nn_23.keras, 0, 586
ga_generation_20_nn_31.keras, 3, 651
ga_generation_18_nn_20.keras, 3, 710
ga_generation_20_nn_15.keras, 2, 602
ga_generation_20_nn_11.keras, 4, 627
ga_generation_20_nn_26.keras, 1, 595
ga_generation_20_nn_10.keras, 3, 710
ga_generation_20_nn_27.keras, 4, 709
ga_generation_20_nn_14.keras, 3, 615
ga_generation_20_nn_16.keras, 3, 596
ga_generation_20_nn_24.keras, 2, 662
ga_generation_20_nn_9.keras, 2, 676
ga_generation_19_nn_19.keras, 2, 608
ga_generation_18_nn_19.keras, 0, 482
ga_generation_19_nn_16.keras, 3, 589
ga_generation_19_nn_27.keras, 3, 636
ga_generation_20_nn_21.keras, 4, 735
ga_generation_20_nn_18.keras, 1, 631
ga_generation_20_nn_32.keras, 3, 607
ga_generation_20_nn_17.keras, 3, 562
ga_generation_20_nn_22.keras, 1, 575
ga_generation_20_nn_13.keras, 4, 682
ga_generation_19_nn_9.keras, 4, 704
ga_generation_20_nn_20.keras, 1, 572
ga_generation_20_nn_12.keras, 2, 610
ga_generation_20_nn_30.keras, 4, 716
ga_generation_20_nn_28.keras, 5, 674
ga_generation_20_nn_25.keras, 2, 620
ga_generation_20_nn_29.keras, 0, 531
ga_generation_19_nn_22.keras, 1, 699
ga_generation_20_nn_19.keras, 3, 660
ga_generation_21_nn_15.keras, 3, 598
ga_generation_21_nn_31.keras, 2, 597
ga_generation_20_nn_27.keras, 2, 549
ga_generation_21_nn_16.keras, 2, 669
ga_generation_21_nn_27.keras, 2, 569
ga_generation_20_nn_10.keras, 1, 516
ga_generation_21_nn_32.keras, 5, 728
ga_generation_21_nn_26.keras, 3, 691
ga_generation_21_nn_18.keras, 2, 571
ga_generation_21_nn_19.keras, 4, 640
ga_generation_21_nn_9.keras, 4, 667
ga_generation_21_nn_11.keras, 3, 633
ga_generation_19_nn_9.keras, 4, 649
ga_generation_21_nn_28.keras, 0, 477
ga_generation_21_nn_25.keras, 2, 697
ga_generation_21_nn_14.keras, 2, 619
ga_generation_21_nn_24.keras, 2, 647
ga_generation_21_nn_10.keras, 1, 559
ga_generation_21_nn_20.keras, 3, 609
ga_generation_21_nn_17.keras, 1, 540
ga_generation_20_nn_30.keras, 4, 740
ga_generation_20_nn_21.keras, 2, 609
ga_generation_21_nn_30.keras, 5, 697
ga_generation_20_nn_28.keras, 1, 604
ga_generation_21_nn_29.keras, 3, 597
ga_generation_21_nn_21.keras, 1, 565
ga_generation_20_nn_13.keras, 1, 585
ga_generation_21_nn_12.keras, 3, 665
ga_generation_21_nn_22.keras, 1, 623
ga_generation_20_nn_11.keras, 1, 559
ga_generation_21_nn_13.keras, 3, 761
ga_generation_21_nn_23.keras, 3, 555
ga_generation_21_nn_30.keras, 1, 624
ga_generation_22_nn_15.keras, 1, 584
ga_generation_22_nn_31.keras, 2, 698
ga_generation_22_nn_27.keras, 1, 569
ga_generation_21_nn_32.keras, 4, 764
ga_generation_19_nn_9.keras, 5, 715
ga_generation_22_nn_26.keras, 2, 615
ga_generation_22_nn_19.keras, 4, 595
ga_generation_22_nn_9.keras, 1, 580
ga_generation_22_nn_12.keras, 0, 633
ga_generation_22_nn_16.keras, 1, 546
ga_generation_22_nn_18.keras, 1, 581
ga_generation_22_nn_13.keras, 5, 766
ga_generation_22_nn_22.keras, 2, 617
ga_generation_22_nn_11.keras, 2, 645
ga_generation_21_nn_26.keras, 2, 565
ga_generation_22_nn_24.keras, 5, 738
ga_generation_22_nn_32.keras, 2, 639
ga_generation_22_nn_17.keras, 0, 548
ga_generation_21_nn_19.keras, 3, 658
ga_generation_22_nn_25.keras, 2, 724
ga_generation_21_nn_13.keras, 1, 580
ga_generation_20_nn_30.keras, 2, 735
ga_generation_22_nn_10.keras, 2, 671
ga_generation_21_nn_9.keras, 0, 478
ga_generation_22_nn_28.keras, 1, 584
ga_generation_22_nn_20.keras, 2, 716
ga_generation_22_nn_29.keras, 0, 604
ga_generation_22_nn_21.keras, 2, 613
ga_generation_22_nn_30.keras, 1, 662
ga_generation_22_nn_14.keras, 3, 692
ga_generation_22_nn_23.keras, 1, 677
ga_generation_23_nn_23.keras, 2, 658
ga_generation_23_nn_27.keras, 4, 680
ga_generation_23_nn_15.keras, 1, 639
ga_generation_20_nn_30.keras, 1, 644
ga_generation_23_nn_31.keras, 5, 661
ga_generation_23_nn_11.keras, 0, 537
ga_generation_23_nn_24.keras, 3, 666
ga_generation_23_nn_19.keras, 5, 731
ga_generation_23_nn_9.keras, 2, 689
ga_generation_22_nn_14.keras, 1, 626
ga_generation_22_nn_19.keras, 0, 518
ga_generation_19_nn_9.keras, 0, 569
ga_generation_21_nn_19.keras, 6, 764
ga_generation_23_nn_16.keras, 0, 448
ga_generation_23_nn_30.keras, 3, 622
ga_generation_23_nn_14.keras, 4, 677
ga_generation_23_nn_22.keras, 4, 689
ga_generation_23_nn_32.keras, 5, 766
ga_generation_23_nn_28.keras, 1, 602
ga_generation_22_nn_13.keras, 1, 632
ga_generation_23_nn_20.keras, 3, 673
ga_generation_23_nn_17.keras, 2, 538
ga_generation_23_nn_26.keras, 2, 577
ga_generation_22_nn_24.keras, 2, 667
ga_generation_21_nn_32.keras, 1, 602
ga_generation_23_nn_10.keras, 1, 635
ga_generation_23_nn_25.keras, 3, 642
ga_generation_23_nn_18.keras, 3, 696
ga_generation_23_nn_21.keras, 2, 594
ga_generation_23_nn_12.keras, 1, 593
ga_generation_23_nn_13.keras, 3, 679
ga_generation_23_nn_29.keras, 0, 551
ga_generation_24_nn_31.keras, 2, 664
ga_generation_23_nn_27.keras, 2, 618
ga_generation_24_nn_23.keras, 1, 630
ga_generation_24_nn_11.keras, 4, 746
ga_generation_24_nn_16.keras, 1, 589
ga_generation_24_nn_22.keras, 1, 608
ga_generation_24_nn_24.keras, 4, 780
ga_generation_24_nn_26.keras, 2, 638
ga_generation_23_nn_32.keras, 5, 815
ga_generation_24_nn_10.keras, 2, 743
ga_generation_24_nn_17.keras, 3, 642
ga_generation_23_nn_14.keras, 2, 663
ga_generation_24_nn_18.keras, 4, 657
ga_generation_24_nn_25.keras, 5, 682
ga_generation_21_nn_19.keras, 2, 733
ga_generation_24_nn_32.keras, 5, 744
ga_generation_23_nn_22.keras, 0, 655
ga_generation_23_nn_31.keras, 2, 588
ga_generation_24_nn_9.keras, 1, 552
ga_generation_24_nn_27.keras, 1, 536
ga_generation_24_nn_28.keras, 1, 641
ga_generation_24_nn_14.keras, 2, 593
ga_generation_24_nn_29.keras, 1, 636
ga_generation_23_nn_19.keras, 3, 659
ga_generation_24_nn_30.keras, 2, 600
ga_generation_23_nn_18.keras, 1, 594
ga_generation_24_nn_21.keras, 3, 742
ga_generation_24_nn_13.keras, 4, 715
ga_generation_24_nn_19.keras, 3, 713
ga_generation_24_nn_20.keras, 3, 675
ga_generation_24_nn_15.keras, 3, 715
ga_generation_24_nn_12.keras, 3, 581
ga_generation_23_nn_32.keras, 2, 596
ga_generation_25_nn_16.keras, 3, 693
ga_generation_25_nn_32.keras, 3, 654
ga_generation_25_nn_23.keras, 1, 620
ga_generation_24_nn_32.keras, 3, 726
ga_generation_25_nn_27.keras, 2, 677
ga_generation_24_nn_25.keras, 2, 663
ga_generation_25_nn_15.keras, 4, 681
ga_generation_25_nn_10.keras, 2, 597
ga_generation_25_nn_12.keras, 2, 605
ga_generation_25_nn_20.keras, 1, 627
ga_generation_25_nn_17.keras, 2, 583
ga_generation_25_nn_29.keras, 4, 737
ga_generation_25_nn_26.keras, 6, 773
ga_generation_24_nn_18.keras, 1, 596
ga_generation_24_nn_13.keras, 2, 667
ga_generation_25_nn_9.keras, 1, 550
ga_generation_24_nn_24.keras, 2, 600
ga_generation_25_nn_13.keras, 1, 524
ga_generation_24_nn_21.keras, 5, 683
ga_generation_25_nn_14.keras, 6, 843
ga_generation_25_nn_31.keras, 3, 566
ga_generation_25_nn_18.keras, 1, 620
ga_generation_25_nn_28.keras, 2, 628
ga_generation_24_nn_11.keras, 1, 580
ga_generation_25_nn_30.keras, 4, 697
ga_generation_25_nn_22.keras, 3, 672
ga_generation_25_nn_21.keras, 3, 662
ga_generation_25_nn_11.keras, 0, 574
ga_generation_25_nn_19.keras, 3, 678
ga_generation_25_nn_25.keras, 3, 658
ga_generation_25_nn_24.keras, 2, 580
ga_generation_26_nn_10.keras, 1, 665
ga_generation_26_nn_15.keras, 2, 651
ga_generation_25_nn_29.keras, 3, 626
ga_generation_26_nn_28.keras, 4, 637
ga_generation_25_nn_30.keras, 3, 697
ga_generation_26_nn_32.keras, 3, 678
ga_generation_26_nn_16.keras, 2, 627
ga_generation_26_nn_25.keras, 3, 645
ga_generation_25_nn_26.keras, 7, 923
ga_generation_26_nn_26.keras, 2, 715
ga_generation_26_nn_9.keras, 4, 689
ga_generation_26_nn_23.keras, 3, 778
ga_generation_26_nn_21.keras, 3, 653
ga_generation_26_nn_20.keras, 2, 644
ga_generation_26_nn_24.keras, 4, 794
ga_generation_25_nn_15.keras, 2, 659
ga_generation_26_nn_14.keras, 3, 692
ga_generation_25_nn_16.keras, 2, 590
ga_generation_24_nn_21.keras, 1, 615
ga_generation_26_nn_17.keras, 4, 712
ga_generation_26_nn_30.keras, 2, 636
ga_generation_26_nn_29.keras, 4, 670
ga_generation_26_nn_27.keras, 2, 611
ga_generation_26_nn_22.keras, 1, 590
ga_generation_26_nn_31.keras, 3, 738
ga_generation_26_nn_19.keras, 4, 712
ga_generation_25_nn_14.keras, 2, 656
ga_generation_26_nn_12.keras, 3, 724
ga_generation_24_nn_32.keras, 3, 692
ga_generation_26_nn_11.keras, 2, 611
ga_generation_26_nn_13.keras, 0, 521
ga_generation_26_nn_18.keras, 1, 649
ga_generation_27_nn_19.keras, 6, 793
ga_generation_27_nn_11.keras, 4, 716
ga_generation_26_nn_9.keras, 5, 784
ga_generation_27_nn_10.keras, 3, 651
ga_generation_27_nn_25.keras, 5, 672
ga_generation_27_nn_17.keras, 1, 674
ga_generation_27_nn_27.keras, 1, 550
ga_generation_27_nn_24.keras, 2, 617
ga_generation_26_nn_19.keras, 2, 696
ga_generation_27_nn_9.keras, 1, 584
ga_generation_27_nn_16.keras, 1, 549
ga_generation_27_nn_23.keras, 0, 454
ga_generation_27_nn_30.keras, 3, 739
ga_generation_26_nn_24.keras, 3, 606
ga_generation_27_nn_22.keras, 3, 682
ga_generation_27_nn_21.keras, 4, 702
ga_generation_26_nn_29.keras, 3, 656
ga_generation_27_nn_26.keras, 2, 618
ga_generation_27_nn_15.keras, 2, 705
ga_generation_27_nn_13.keras, 3, 720
ga_generation_27_nn_31.keras, 2, 591
ga_generation_26_nn_23.keras, 2, 674
ga_generation_27_nn_32.keras, 2, 731
ga_generation_27_nn_12.keras, 3, 727
ga_generation_27_nn_14.keras, 2, 646
ga_generation_27_nn_20.keras, 0, 625
ga_generation_26_nn_28.keras, 7, 771
ga_generation_27_nn_28.keras, 2, 684
ga_generation_27_nn_29.keras, 1, 578
ga_generation_25_nn_26.keras, 1, 631
ga_generation_27_nn_18.keras, 3, 587
ga_generation_26_nn_17.keras, 3, 659
ga_generation_28_nn_10.keras, 2, 681
ga_generation_26_nn_28.keras, 3, 544
ga_generation_27_nn_30.keras, 1, 465
ga_generation_28_nn_26.keras, 1, 625
ga_generation_28_nn_32.keras, 1, 581
ga_generation_28_nn_17.keras, 2, 546
ga_generation_28_nn_18.keras, 2, 596
ga_generation_28_nn_22.keras, 2, 684
ga_generation_28_nn_25.keras, 1, 572
ga_generation_28_nn_24.keras, 3, 587
ga_generation_28_nn_12.keras, 4, 784
ga_generation_27_nn_11.keras, 1, 624
ga_generation_28_nn_16.keras, 0, 584
ga_generation_28_nn_13.keras, 1, 634
ga_generation_28_nn_29.keras, 2, 631
ga_generation_28_nn_28.keras, 2, 619
ga_generation_28_nn_30.keras, 0, 596
ga_generation_27_nn_19.keras, 6, 834
ga_generation_26_nn_9.keras, 1, 540
ga_generation_27_nn_25.keras, 5, 795
ga_generation_28_nn_11.keras, 0, 532
ga_generation_28_nn_14.keras, 4, 688
ga_generation_28_nn_31.keras, 4, 641
ga_generation_28_nn_23.keras, 0, 671
ga_generation_28_nn_27.keras, 6, 753
ga_generation_27_nn_21.keras, 2, 638
ga_generation_28_nn_19.keras, 0, 431
ga_generation_28_nn_21.keras, 1, 655
ga_generation_28_nn_20.keras, 3, 713
ga_generation_28_nn_9.keras, 2, 661
ga_generation_27_nn_12.keras, 0, 615
ga_generation_28_nn_15.keras, 1, 670
ga_generation_29_nn_17.keras, 3, 737
ga_generation_29_nn_16.keras, 3, 674
ga_generation_28_nn_31.keras, 2, 677
ga_generation_27_nn_19.keras, 2, 492
ga_generation_29_nn_9.keras, 2, 610
ga_generation_29_nn_10.keras, 2, 657
ga_generation_28_nn_27.keras, 3, 620
ga_generation_29_nn_21.keras, 0, 577
ga_generation_29_nn_24.keras, 1, 571
ga_generation_29_nn_32.keras, 1, 572
ga_generation_29_nn_26.keras, 3, 632
ga_generation_28_nn_24.keras, 0, 543
ga_generation_29_nn_25.keras, 3, 601
ga_generation_29_nn_13.keras, 2, 666
ga_generation_29_nn_31.keras, 2, 637
ga_generation_29_nn_30.keras, 2, 708
ga_generation_29_nn_19.keras, 5, 654
ga_generation_29_nn_15.keras, 2, 642
ga_generation_29_nn_29.keras, 3, 695
ga_generation_28_nn_12.keras, 0, 454
ga_generation_29_nn_12.keras, 2, 632
ga_generation_29_nn_28.keras, 3, 637
ga_generation_29_nn_22.keras, 1, 654
ga_generation_29_nn_23.keras, 1, 738
ga_generation_28_nn_14.keras, 1, 639
ga_generation_27_nn_25.keras, 2, 639
ga_generation_29_nn_11.keras, 2, 705
ga_generation_29_nn_27.keras, 4, 691
ga_generation_28_nn_20.keras, 2, 635
ga_generation_29_nn_20.keras, 5, 713
ga_generation_29_nn_14.keras, 4, 642
ga_generation_29_nn_18.keras, 1, 597
ga_generation_30_nn_25.keras, 1, 619
ga_generation_30_nn_31.keras, 2, 622
ga_generation_30_nn_17.keras, 1, 601
ga_generation_29_nn_14.keras, 0, 644
ga_generation_30_nn_18.keras, 4, 713
ga_generation_30_nn_16.keras, 1, 585
ga_generation_29_nn_27.keras, 0, 484
ga_generation_29_nn_19.keras, 2, 530
ga_generation_30_nn_9.keras, 2, 568
ga_generation_30_nn_13.keras, 2, 598
ga_generation_29_nn_20.keras, 2, 693
ga_generation_30_nn_30.keras, 4, 712
ga_generation_30_nn_24.keras, 3, 658
ga_generation_30_nn_21.keras, 0, 648
ga_generation_30_nn_27.keras, 3, 699
ga_generation_30_nn_10.keras, 3, 673
ga_generation_30_nn_26.keras, 3, 626
ga_generation_30_nn_15.keras, 2, 711
ga_generation_30_nn_23.keras, 1, 529
ga_generation_29_nn_28.keras, 3, 558
ga_generation_29_nn_29.keras, 3, 640
ga_generation_30_nn_32.keras, 0, 677
ga_generation_30_nn_14.keras, 2, 644
ga_generation_29_nn_17.keras, 3, 695
ga_generation_30_nn_22.keras, 3, 690
ga_generation_30_nn_28.keras, 0, 566
ga_generation_30_nn_12.keras, 1, 563
ga_generation_30_nn_20.keras, 1, 612
ga_generation_30_nn_19.keras, 0, 593
ga_generation_30_nn_11.keras, 1, 645
ga_generation_29_nn_16.keras, 2, 551
ga_generation_30_nn_29.keras, 1, 584
ga_generation_31_nn_24.keras, 1, 556
ga_generation_30_nn_10.keras, 3, 655
ga_generation_31_nn_16.keras, 4, 769
ga_generation_31_nn_32.keras, 2, 662
ga_generation_31_nn_12.keras, 1, 641
ga_generation_30_nn_30.keras, 3, 612
ga_generation_31_nn_10.keras, 2, 665
ga_generation_30_nn_27.keras, 2, 707
ga_generation_31_nn_9.keras, 2, 582
ga_generation_29_nn_29.keras, 2, 637
ga_generation_31_nn_28.keras, 2, 622
ga_generation_31_nn_13.keras, 0, 541
ga_generation_31_nn_11.keras, 4, 723
ga_generation_31_nn_20.keras, 3, 640
ga_generation_31_nn_15.keras, 1, 700
ga_generation_31_nn_17.keras, 1, 605
ga_generation_31_nn_25.keras, 2, 640
ga_generation_31_nn_27.keras, 1, 584
ga_generation_31_nn_18.keras, 1, 676
ga_generation_31_nn_23.keras, 0, 552
ga_generation_31_nn_21.keras, 2, 638
ga_generation_31_nn_22.keras, 1, 639
ga_generation_31_nn_26.keras, 3, 696
ga_generation_31_nn_31.keras, 3, 721
ga_generation_29_nn_17.keras, 0, 611
ga_generation_31_nn_29.keras, 4, 766
ga_generation_30_nn_24.keras, 1, 541
ga_generation_30_nn_22.keras, 2, 583
ga_generation_31_nn_14.keras, 3, 712
ga_generation_30_nn_18.keras, 4, 621
ga_generation_31_nn_30.keras, 2, 636
ga_generation_31_nn_19.keras, 1, 641
ga_generation_31_nn_26.keras, 2, 603
ga_generation_32_nn_23.keras, 3, 685
ga_generation_32_nn_31.keras, 3, 616
ga_generation_31_nn_29.keras, 0, 495
ga_generation_32_nn_32.keras, 2, 609
ga_generation_32_nn_11.keras, 3, 658
ga_generation_32_nn_20.keras, 3, 641
ga_generation_32_nn_27.keras, 5, 748
ga_generation_32_nn_15.keras, 3, 693
ga_generation_32_nn_19.keras, 1, 627
ga_generation_32_nn_17.keras, 5, 823
ga_generation_32_nn_16.keras, 3, 724
ga_generation_32_nn_24.keras, 2, 620
ga_generation_32_nn_25.keras, 3, 673
ga_generation_31_nn_11.keras, 2, 603
ga_generation_32_nn_12.keras, 4, 686
ga_generation_32_nn_18.keras, 0, 537
ga_generation_31_nn_16.keras, 2, 578
ga_generation_30_nn_10.keras, 2, 641
ga_generation_32_nn_30.keras, 1, 631
ga_generation_30_nn_18.keras, 1, 688
ga_generation_32_nn_14.keras, 2, 542
ga_generation_32_nn_29.keras, 2, 620
ga_generation_31_nn_14.keras, 2, 608
ga_generation_32_nn_26.keras, 2, 679
ga_generation_31_nn_31.keras, 5, 741
ga_generation_32_nn_22.keras, 2, 655
ga_generation_32_nn_9.keras, 1, 626
ga_generation_32_nn_10.keras, 1, 524
ga_generation_32_nn_21.keras, 0, 634
ga_generation_32_nn_13.keras, 6, 822
ga_generation_32_nn_28.keras, 3, 706
ga_generation_32_nn_27.keras, 3, 777
ga_generation_33_nn_32.keras, 1, 684
ga_generation_32_nn_28.keras, 0, 471
ga_generation_33_nn_24.keras, 1, 606
ga_generation_33_nn_16.keras, 4, 776
ga_generation_33_nn_17.keras, 6, 843
ga_generation_33_nn_12.keras, 1, 557
ga_generation_33_nn_25.keras, 3, 699
ga_generation_33_nn_20.keras, 3, 755
ga_generation_33_nn_18.keras, 2, 680
ga_generation_33_nn_28.keras, 2, 616
ga_generation_33_nn_26.keras, 0, 536
ga_generation_33_nn_21.keras, 4, 661
ga_generation_31_nn_31.keras, 0, 511
ga_generation_32_nn_13.keras, 3, 597
ga_generation_33_nn_13.keras, 1, 616
ga_generation_33_nn_27.keras, 3, 629
ga_generation_32_nn_15.keras, 1, 578
ga_generation_32_nn_12.keras, 2, 554
ga_generation_32_nn_17.keras, 4, 633
ga_generation_33_nn_19.keras, 3, 688
ga_generation_33_nn_22.keras, 3, 613
ga_generation_33_nn_15.keras, 0, 513
ga_generation_33_nn_29.keras, 2, 734
ga_generation_33_nn_23.keras, 5, 673
ga_generation_33_nn_10.keras, 1, 600
ga_generation_33_nn_11.keras, 4, 747
ga_generation_33_nn_14.keras, 1, 491
ga_generation_33_nn_31.keras, 0, 569
ga_generation_33_nn_30.keras, 3, 619
ga_generation_32_nn_16.keras, 3, 687
ga_generation_33_nn_9.keras, 3, 618
ga_generation_33_nn_20.keras, 4, 689
ga_generation_34_nn_31.keras, 1, 588
ga_generation_34_nn_15.keras, 3, 681
ga_generation_33_nn_21.keras, 7, 756
ga_generation_32_nn_27.keras, 1, 586
ga_generation_34_nn_25.keras, 4, 633
ga_generation_34_nn_17.keras, 1, 663
ga_generation_33_nn_11.keras, 4, 712
ga_generation_34_nn_23.keras, 3, 670
ga_generation_34_nn_9.keras, 0, 548
ga_generation_34_nn_27.keras, 5, 741
ga_generation_34_nn_22.keras, 2, 715
ga_generation_34_nn_11.keras, 3, 713
ga_generation_34_nn_24.keras, 3, 652
ga_generation_34_nn_20.keras, 0, 547
ga_generation_34_nn_28.keras, 2, 631
ga_generation_34_nn_18.keras, 3, 667
ga_generation_34_nn_10.keras, 2, 584
ga_generation_34_nn_19.keras, 2, 585
ga_generation_34_nn_29.keras, 1, 551
ga_generation_34_nn_26.keras, 3, 654
ga_generation_32_nn_17.keras, 2, 599
ga_generation_34_nn_12.keras, 0, 622
ga_generation_33_nn_23.keras, 3, 669
ga_generation_33_nn_16.keras, 1, 498
ga_generation_34_nn_21.keras, 2, 665
ga_generation_34_nn_32.keras, 2, 632
ga_generation_33_nn_17.keras, 1, 692
ga_generation_34_nn_13.keras, 1, 606
ga_generation_34_nn_14.keras, 2, 607
ga_generation_34_nn_30.keras, 0, 548
ga_generation_34_nn_16.keras, 1, 629
ga_generation_35_nn_24.keras, 1, 646
ga_generation_35_nn_20.keras, 1, 567
ga_generation_35_nn_23.keras, 2, 656
ga_generation_35_nn_15.keras, 3, 709
ga_generation_35_nn_27.keras, 3, 694
ga_generation_35_nn_11.keras, 2, 632
ga_generation_35_nn_31.keras, 1, 584
ga_generation_34_nn_25.keras, 3, 766
ga_generation_33_nn_21.keras, 2, 633
ga_generation_35_nn_10.keras, 2, 676
ga_generation_33_nn_20.keras, 3, 584
ga_generation_35_nn_32.keras, 0, 549
ga_generation_35_nn_26.keras, 2, 644
ga_generation_34_nn_23.keras, 0, 598
ga_generation_35_nn_12.keras, 1, 514
ga_generation_35_nn_28.keras, 3, 671
ga_generation_35_nn_19.keras, 4, 785
ga_generation_35_nn_9.keras, 1, 640
ga_generation_33_nn_11.keras, 2, 616
ga_generation_35_nn_25.keras, 2, 635
ga_generation_35_nn_18.keras, 5, 765
ga_generation_35_nn_14.keras, 1, 591
ga_generation_35_nn_17.keras, 4, 669
ga_generation_35_nn_16.keras, 1, 584
ga_generation_35_nn_21.keras, 1, 630
ga_generation_34_nn_11.keras, 3, 650
ga_generation_35_nn_13.keras, 1, 669
ga_generation_35_nn_30.keras, 3, 710
ga_generation_35_nn_29.keras, 0, 584
ga_generation_34_nn_27.keras, 3, 688
ga_generation_35_nn_22.keras, 1, 599
ga_generation_34_nn_15.keras, 1, 529
ga_generation_36_nn_31.keras, 4, 676
ga_generation_35_nn_19.keras, 0, 547
ga_generation_35_nn_27.keras, 2, 641
ga_generation_34_nn_27.keras, 1, 572
ga_generation_36_nn_15.keras, 4, 701
ga_generation_36_nn_25.keras, 0, 584
ga_generation_36_nn_16.keras, 3, 676
ga_generation_36_nn_23.keras, 1, 625
ga_generation_36_nn_28.keras, 4, 655
ga_generation_34_nn_25.keras, 4, 611
ga_generation_36_nn_17.keras, 2, 629
ga_generation_36_nn_27.keras, 1, 682
ga_generation_36_nn_10.keras, 3, 713
ga_generation_35_nn_30.keras, 2, 596
ga_generation_36_nn_19.keras, 3, 779
ga_generation_36_nn_21.keras, 4, 666
ga_generation_36_nn_24.keras, 1, 546
ga_generation_36_nn_20.keras, 0, 664
ga_generation_36_nn_26.keras, 0, 591
ga_generation_36_nn_18.keras, 1, 576
ga_generation_36_nn_12.keras, 4, 719
ga_generation_36_nn_32.keras, 2, 636
ga_generation_36_nn_22.keras, 0, 550
ga_generation_36_nn_30.keras, 3, 595
ga_generation_35_nn_15.keras, 3, 613
ga_generation_36_nn_11.keras, 3, 660
ga_generation_35_nn_18.keras, 3, 571
ga_generation_35_nn_17.keras, 1, 622
ga_generation_36_nn_29.keras, 2, 686
ga_generation_36_nn_9.keras, 2, 555
ga_generation_36_nn_14.keras, 1, 636
ga_generation_36_nn_13.keras, 3, 670
ga_generation_36_nn_21.keras, 2, 708
ga_generation_36_nn_28.keras, 1, 520
ga_generation_37_nn_32.keras, 2, 644
ga_generation_36_nn_31.keras, 4, 662
ga_generation_37_nn_15.keras, 3, 681
ga_generation_37_nn_17.keras, 2, 569
ga_generation_37_nn_24.keras, 5, 736
ga_generation_37_nn_16.keras, 3, 729
ga_generation_37_nn_23.keras, 2, 643
ga_generation_37_nn_19.keras, 2, 603
ga_generation_37_nn_9.keras, 4, 687
ga_generation_37_nn_27.keras, 2, 610
ga_generation_37_nn_10.keras, 2, 514
ga_generation_37_nn_26.keras, 2, 701
ga_generation_36_nn_12.keras, 3, 622
ga_generation_37_nn_11.keras, 2, 629
ga_generation_37_nn_31.keras, 0, 496
ga_generation_37_nn_12.keras, 0, 470
ga_generation_37_nn_14.keras, 2, 571
ga_generation_34_nn_25.keras, 0, 459
ga_generation_36_nn_19.keras, 1, 616
ga_generation_36_nn_10.keras, 1, 568
ga_generation_37_nn_25.keras, 4, 669
ga_generation_37_nn_28.keras, 3, 646
ga_generation_37_nn_22.keras, 1, 613
ga_generation_37_nn_21.keras, 0, 599
ga_generation_37_nn_18.keras, 0, 610
ga_generation_37_nn_13.keras, 4, 613
ga_generation_36_nn_15.keras, 2, 660
ga_generation_37_nn_20.keras, 2, 596
ga_generation_37_nn_29.keras, 1, 578
ga_generation_37_nn_30.keras, 4, 705
ga_generation_37_nn_30.keras, 1, 610
ga_generation_38_nn_32.keras, 1, 528
ga_generation_38_nn_24.keras, 1, 548
ga_generation_38_nn_20.keras, 3, 613
ga_generation_38_nn_16.keras, 2, 670
ga_generation_38_nn_12.keras, 1, 634
ga_generation_38_nn_19.keras, 1, 632
ga_generation_38_nn_28.keras, 0, 592
ga_generation_37_nn_15.keras, 0, 524
ga_generation_38_nn_17.keras, 4, 670
ga_generation_38_nn_25.keras, 5, 748
ga_generation_38_nn_23.keras, 3, 601
ga_generation_38_nn_11.keras, 3, 739
ga_generation_38_nn_27.keras, 2, 617
ga_generation_38_nn_15.keras, 1, 613
ga_generation_36_nn_31.keras, 3, 642
ga_generation_38_nn_21.keras, 5, 681
ga_generation_38_nn_31.keras, 1, 685
ga_generation_37_nn_9.keras, 4, 728
ga_generation_37_nn_25.keras, 5, 668
ga_generation_38_nn_18.keras, 2, 609
ga_generation_38_nn_30.keras, 2, 736
ga_generation_38_nn_26.keras, 1, 595
ga_generation_38_nn_22.keras, 2, 582
